Número de Incendio,Clave del incendio,Grados,Minutos,Segundos,Grados,Minutos,Segundos,Clave municipio,Estado,Municipio,Predio,Causa,Fecha Inicio,Fecha Termino,Mes Acontecimiento,Duración días,Tipo de incendio,Tipo Vegetacion,Tipo Impacto,Arbolado Adulto,Renuevo,Arbustivo,Herbaceo,Hojarasca,Suelo Organico,Total Hectareas,Tamaño,Deteccion,Llegada,Duracion HMS,Duracion H,Costos MXN,Superficie Salvada,CO2 emitido,CO2 Evito emitir,Region
254,17-16-0254,19,41,43.6,101,42,14.2,32,Michoacán,Erongarícuaro,C.I. Santiajo Azajo ,ACTIVIDADES AGROPECUARIAS,30/03/2017,30/03/2017,marzo,1 Día,Superficial,Bosque de Pino-Encino - BPQ,IMPACTO MÍNIMO,0,0,1,1,1,0,3,0 a 5 Hectáreas,00:10:00,00:30:00,06:00:00,6,1790,45.73,107.35,1636.25,Occidente
171,17-16-0171,19,41,30,101,46,15.3,32,Michoacán,Erongarícuaro,Tenencia Lazaro C,INTENCIONAL,08/03/2017,08/03/2017,marzo,1 Día,Superficial,Bosque de Pino-Encino - BPQ,IMPACTO MODERADO,0,1,0,0,0,0,2,0 a 5 Hectáreas,00:10:00,01:50:00,06:00:00,6,1790,25.61,51.17,916.3,Occidente
20,17-27-0020,17,22,52.26,91,24,19.78,17,Tabasco,Tenosique,LOS RIELES,ACTIVIDADES AGROPECUARIAS,10/03/2017,10/03/2017,marzo,1 Día,Superficial,Selva mediana perennifolia - SMP,IMPACTO MÍNIMO,0,0,1,4,0,0,4,0 a 5 Hectáreas,02:00:00,00:30:00,06:00:00,6,1293,60.97,115.59,1761.87,Sureste
581,17-15-0581,19,33,39,99,16,56.9,13,México,Atizapán de Zaragoza,Particular,FOGATAS,22/03/2017,22/03/2017,marzo,1 Día,Superficial,Bosque de Encino - BQ,IMPACTO MÍNIMO,0,0,5,0,0,0,5,0 a 5 Hectáreas,00:45:00,01:05:00,06:05:00,6.08,6105,76.21,157.3,2397.5,Centro
535,17-15-0535,19,28,11,99,24,8.1,46,México,Jilotzingo,Comunal Mazatla,FESTIVIDADES Y RITUALES,20/03/2017,20/03/2017,marzo,1 Día,Superficial,Bosque de Oyamel - BA,IMPACTO MÍNIMO,0,0,0,10,0,0,10,6 a 10 Hectáreas,00:05:00,01:10:00,06:10:00,6.17,10154,152.42,726.61,11074.99,Centro
569,17-15-0569,19,23,23.3,98,41,50.8,39,México,Ixtapaluca,Parque Nacional,ACTIVIDADES AGROPECUARIAS,21/03/2017,21/03/2017,marzo,1 Día,Superficial,Bosque de Pino - BP,IMPACTO MODERADO,0,0,8,4,0,0,12,11 a 20 Hectáreas,00:05:00,01:00:00,06:10:00,6.17,7122,182.9,638.83,9737.11,Centro
147,17-13-0147,20,38,51.5,98,36,47,81,Hidalgo,Zacualtipán de Ángeles,Zacatamaya,CAZADORES,29/03/2017,29/03/2017,marzo,1 Día,Superficial,Bosque Mesófilo - BM,IMPACTO MÍNIMO,0,0,1,0,0,0,1,0 a 5 Hectáreas,00:05:00,00:45:00,06:10:00,6.17,2723,15.24,40.02,609.99,Centro
10,17-22-0010,20,41,17.43,100,25,16.43,11,Querétaro,El Marqués,Peña Colorada,INTENCIONAL,18/03/2017,18/03/2017,marzo,1 Día,Superficial,Matorral Crasicaule - MC,IMPACTO MÍNIMO,0,0,10,20,0,0,30,21 a 50 Hectáreas,00:20:00,00:35:00,06:15:00,6.25,5648.5,461.57,676.58,10312.44,Centro
417,17-15-0417,19,22,23,98,39,54.5,39,México,Ixtapaluca,Parque Nacional,OTRAS ACTIVIDADES PRODUCTIVAS,03/03/2017,03/03/2017,marzo,1 Día,Superficial,Bosque de Pino - BP,IMPACTO MODERADO,0,0,8,0,0,0,8,6 a 10 Hectáreas,00:05:00,00:30:00,06:20:00,6.33,8849,121.94,425.89,6491.41,Centro
123,17-14-0123,20,17,58,104,39,41.8,58,Jalisco,Mascota,Cerro de la Mona,FOGATAS,20/03/2017,20/03/2017,marzo,1 Día,Superficial,Bosque de Pino-Encino - BPQ,IMPACTO MÍNIMO,0,0,0,0,2,0,2,0 a 5 Hectáreas,01:15:00,01:40:00,06:20:00,6.33,7666.79,31.4,73.71,1123.56,Occidente
177,17-07-0177,17,2,58.9,92,50,19.8,14,Chiapas,El Bosque,Ejido Alvaro Obregon,INTENCIONAL,31/03/2017,01/04/2017,marzo,2 a 3 Días,Superficial,Bosque de Encino-Pino - BQP,IMPACTO MÍNIMO,0,0,6,0,0,0,6,6 a 10 Hectáreas,00:40:00,21:00:00,06:20:00,6.33,3018.05,91.45,214.7,3272.51,Sureste
522,17-14-0522,20,29,29.7,103,30,58.7,97,Jalisco,Tlajomulco de Zúñiga,Toltepec,INTENCIONAL,21/03/2017,21/03/2017,marzo,1 Día,Superficial,Bosque de Encino - BQ,IMPACTO MÍNIMO,0,0,85,0,0,0,85,51 a 100 Hectáreas,00:20:00,00:20:00,06:20:00,6.33,2889.5,1298.62,2680.31,40853.34,Occidente
89,17-30-0089,19,26,40.1,97,17,52.7,128,Veracruz,Perote,Ejido La Gloria,CAZADORES,30/03/2017,31/03/2017,marzo,2 a 3 Días,Mixto,Matorral Desértico Rosetófilo - MDR,IMPACTO MÍNIMO,0,0,50,0,0,0,50,21 a 50 Hectáreas,00:10:00,00:50:00,06:28:00,6.47,7643,762.1,1117.1,17026.79,Centro
16,17-23-0016,21,16,27.1,87,6,16.1,7,Quintana Roo,Lázaro Cárdenas,Ejido Francisco May,CAZADORES,12/03/2017,27/03/2017,marzo,Mayor de 7 Días,Superficial,Selva mediana subperennifolia - SMQ,IMPACTO MÍNIMO,0,0,351,0,0,0,351,Mayor a 100 Hectáreas,43:00:00,00:15:00,06:30:00,6.5,457406.87,5346.28,10136.33,154497.98,Sureste
390,17-16-0390,19,32,9.5,100,23,1.9,98,Michoacán,Tuxpan,Pequeña Propiedad Zirahuato,INTENCIONAL,28/03/2017,12/04/2017,marzo,Mayor de 7 Días,Mixto,Bosque de Pino-Encino - BPQ,IMPACTO MÍNIMO,0,0,39,0,20,5,64,51 a 100 Hectáreas,00:15:00,02:30:00,06:30:00,6.5,92816.02,969.09,2275.14,34677.66,Occidente
7,17-04-0007,19,11,7.4,89,17,39.6,6,Campeche,Hopelchén,ChunEk,OTRAS CAUSAS,20/03/2017,29/03/2017,marzo,Mayor de 7 Días,Superficial,Selva mediana subperennifolia - SMQ,IMPACTO MODERADO,50,120,65,65,18,0,318,Mayor a 100 Hectáreas,01:00:00,01:00:00,06:30:00,6.5,67248,4846.96,7744.72,140068.3,Sureste
97,17-20-0097,16,3,42.84,97,50,56.4,467,Oaxaca,Santiago Jamiltepec,La Tuza de Monroy,CAZADORES,06/03/2017,14/03/2017,marzo,Mayor de 7 Días,Superficial,Selva mediana subcaducifolia - SMS,IMPACTO MÍNIMO,0,0,300,1000,370,0,1670,Mayor a 100 Hectáreas,03:30:00,16:00:00,06:30:00,6.5,38147.6,25454.14,48259.99,735578.83,Centro
86,17-07-0086,15,47,6.8,93,23,25,69,Chiapas,Pijijiapan,Innominado,CAZADORES,06/03/2017,07/03/2017,marzo,2 a 3 Días,Superficial,Selva baja caducifolia - SBC,IMPACTO MÍNIMO,0,0,6,0,0,0,6,6 a 10 Hectáreas,01:20:00,02:10:00,06:30:00,6.5,21281,91.45,424.83,6475.19,Sureste
306,17-21-0306,18,25,0.6,98,33,42.3,47,Puebla,Chiautla,El Ahuacate,OTRAS ACTIVIDADES PRODUCTIVAS,29/03/2017,01/04/2017,marzo,4 a 7 Días,Superficial,Bosque de Encino - BQ,IMPACTO MÍNIMO,0,0,50,150,0,0,200,Mayor a 100 Hectáreas,00:30:00,03:30:00,06:30:00,6.5,18850,3048.4,6291.82,95899.85,Centro
100,17-17-0100,19,0,10.8,99,13,55.2,9,Morelos,Huitzilac,Coajomulco,INTENCIONAL,18/03/2017,18/03/2017,marzo,1 Día,Superficial,Bosque de Pino - BP,IMPACTO MÍNIMO,0,0,10,0,5,0,15,11 a 20 Hectáreas,01:00:00,01:30:00,06:30:00,6.5,13488,230.15,803.87,12252.53,Centro
88,17-30-0088,18,45,58.5,97,5,14.8,140,Veracruz,San Andrés Tenejapan,Ixkoka,FUMADORES,30/03/2017,31/03/2017,marzo,2 a 3 Días,Superficial,Bosque de Pino-Encino - BPQ,IMPACTO MÍNIMO,0,5,30,0,0,0,35,21 a 50 Hectáreas,00:20:00,01:05:00,06:30:00,6.5,13271,533.47,1252.44,19089.62,Centro
77,17-30-0077,19,34,36.4,97,10,59.7,128,Veracruz,Perote,Ejido Los Molinos,FOGATAS,23/03/2017,23/03/2017,marzo,1 Día,Superficial,Bosque de Pino - BP,IMPACTO MÍNIMO,0,0,4,0,0,0,4,0 a 5 Hectáreas,00:10:00,00:25:00,06:30:00,6.5,12666,53.35,186.33,2839.99,Centro
55,17-12-0055,17,41,17.44,99,10,19.9,74,Guerrero,Zitlala,Zitlala,QUEMA DE BASUREROS,03/03/2017,03/03/2017,marzo,1 Día,Superficial,Selva baja caducifolia - SBC,IMPACTO MÍNIMO,0,0,2,2,1,0,4,0 a 5 Hectáreas,01:00:00,00:30:00,06:30:00,6.5,9382.4,56.24,261.27,3982.24,Centro
12,17-18-0012,21,10,11,104,28,3,7,Nayarit,Jala,Pequeña Propiedad Asunción Gomez Moctezuma,ACTIVIDADES AGROPECUARIAS,01/03/2017,01/03/2017,marzo,1 Día,Superficial,Bosque de Pino-Encino - BPQ,IMPACTO MÍNIMO,0,0,0,3,0,0,3,0 a 5 Hectáreas,00:30:00,02:50:00,06:30:00,6.5,8160,45.73,107.35,1636.25,Occidente
224,17-16-0224,19,43,29.2,100,35,26.5,34,Michoacán,Hidalgo,Pequeña Propiedad El Capulin,INTENCIONAL,21/03/2017,21/03/2017,marzo,1 Día,Superficial,Bosque de Pino-Encino - BPQ,IMPACTO MÍNIMO,0,0,0,4,10,0,14,11 a 20 Hectáreas,00:05:00,00:30:00,06:30:00,6.5,8048.58,210.95,495.25,7548.58,Occidente
270,17-16-0270,19,25,15.7,101,57,41.7,111,Michoacán,Ziracuaretiro,C.I. San Andrés ( La Loma),ACTIVIDADES AGROPECUARIAS,31/03/2017,31/03/2017,marzo,1 Día,Superficial,Bosque de Encino-Pino - BQP,IMPACTO MÍNIMO,0,0,1,2,0,0,3,0 a 5 Hectáreas,00:10:00,00:30:00,06:30:00,6.5,6666.66,45.73,107.35,1636.25,Occidente
116,17-14-0116,20,26,43.9,104,49,30.1,84,Jalisco,Talpa de Allende,La Mesa,INTENCIONAL,04/03/2017,04/03/2017,marzo,1 Día,Superficial,Bosque de Encino-Pino - BQP,IMPACTO MÍNIMO,0,0,0,1,0,0,1,0 a 5 Hectáreas,01:00:00,01:00:00,06:30:00,6.5,6616,19.97,46.88,714.5,Occidente
183,17-29-0183,19,16,20.5,98,5,50.7,10,Tlaxcala,Chiautempan,Aztatla,INTENCIONAL,01/03/2017,01/03/2017,marzo,1 Día,Superficial,Bosque de Pino - BP,IMPACTO MÍNIMO,0,0,0,15,0,0,15,11 a 20 Hectáreas,00:05:00,00:15:00,06:30:00,6.5,5784.27,228.63,798.54,12171.39,Centro
295,17-21-0295,19,44,40.1,97,26,27.4,54,Puebla,Chignautla,El Basurero ,QUEMA DE BASUREROS,26/03/2017,26/03/2017,marzo,1 Día,Superficial,Bosque de Pino - BP,IMPACTO MÍNIMO,0,0,10,15,0,0,25,21 a 50 Hectáreas,00:20:00,01:00:00,06:30:00,6.5,5700,382.57,1336.23,20366.79,Centro
24,17-24-0024,21,39,23.2,99,48,42.3,27,San Luis Potosí,San Ciro de Acosta,Cerro de la Cruz,QUEMA DE BASUREROS,29/03/2017,29/03/2017,marzo,1 Día,Superficial,Matorral Submontano - MSM,IMPACTO MÍNIMO,0,0,14,3,0,0,17,11 a 20 Hectáreas,00:10:00,00:30:00,06:30:00,6.5,5150,256.07,375.34,5721,Occidente
309,17-21-0309,19,5,26.7,97,18,21.8,179,Puebla,Tlachichuca,Pico de Orizaba,INTENCIONAL,30/03/2017,30/03/2017,marzo,1 Día,Superficial,Bosque de Pino - BP,IMPACTO MÍNIMO,0,2,0,22,0,0,24,21 a 50 Hectáreas,00:30:00,01:40:00,06:30:00,6.5,5000,365.81,1277.67,19474.22,Centro
316,17-16-0316,19,31,29.7,100,27,8.6,98,Michoacán,Tuxpan,P.P. Tupataro,ACTIVIDADES AGROPECUARIAS,31/03/2017,01/04/2017,marzo,2 a 3 Días,Superficial,Bosque de Encino - BQ,IMPACTO MÍNIMO,0,0,5,2,8,0,15,11 a 20 Hectáreas,00:10:00,00:30:00,06:30:00,6.5,4500,222.38,458.99,6995.89,Occidente
82,17-14-0082,20,29,11.9,104,22,6.1,62,Jalisco,Mixtlán,La Mesa Colorada,FUMADORES,02/03/2017,02/03/2017,marzo,1 Día,Superficial,Bosque de Encino - BQ,IMPACTO MÍNIMO,0,0,7,0,35,0,42,21 a 50 Hectáreas,00:40:00,01:00:00,06:30:00,6.5,4153,638.18,1317.19,20076.63,Occidente
300,17-21-0300,18,54,4.58,97,21,10.7,23,Puebla,Atzitzintla,Fraccion II ,OTRAS ACTIVIDADES PRODUCTIVAS,24/03/2017,24/03/2017,marzo,1 Día,Superficial,Bosque de Pino-Encino - BPQ,IMPACTO MÍNIMO,0,0,5,5,0,0,10,6 a 10 Hectáreas,00:30:00,01:00:00,06:30:00,6.5,3450,152.42,357.84,5454.18,Centro
308,17-21-0308,19,3,33.3,98,31,6.4,138,Puebla,San Nicolás de los Ranchos,Xacmapala,OTRAS CAUSAS,30/03/2017,30/03/2017,marzo,1 Día,Superficial,Bosque de Pino-Encino - BPQ,IMPACTO MÍNIMO,0,0,19,19,0,0,38,21 a 50 Hectáreas,00:20:00,01:30:00,06:30:00,6.5,3400,576.15,1352.63,20616.79,Centro
36,17-08-0036,26,3,24.2,106,47,40.5,29,Chihuahua,Guadalupe y Calvo,Ej. Llano Blanco,ACTIVIDADES AGROPECUARIAS,25/03/2017,25/03/2017,marzo,1 Día,Superficial,Bosque de Pino-Encino - BPQ,IMPACTO MÍNIMO,0,0,0,1,1,0,2,0 a 5 Hectáreas,00:07:00,01:00:00,06:30:00,6.5,3050,25.91,60.83,927.21,Norte
190,17-14-0190,20,22,12.6,104,2,6.4,77,Jalisco,San Martín Hidalgo,La Lobera,INTENCIONAL,30/03/2017,30/03/2017,marzo,1 Día,Superficial,Bosque de Encino - BQ,IMPACTO MÍNIMO,0,0,0,4,5,0,9,6 a 10 Hectáreas,00:30:00,01:30:00,06:30:00,6.5,2374,140.38,289.74,4416.19,Occidente
274,17-21-0274,18,59,58.7,98,31,47.4,175,Puebla,Tianguismanalco,Mamalhuaxtla,ACTIVIDADES AGROPECUARIAS,22/03/2017,22/03/2017,marzo,1 Día,Superficial,Bosque de Encino - BQ,IMPACTO MÍNIMO,0,0,5,10,0,0,15,11 a 20 Hectáreas,00:15:00,02:00:00,06:30:00,6.5,1900,228.63,471.89,7192.49,Centro
186,17-14-0186,22,5,55.37,104,22,0.61,61,Jalisco,Mezquitic,La Cebolleta,INTENCIONAL,20/03/2017,21/03/2017,marzo,2 a 3 Días,Superficial,Bosque de Pino-Encino - BPQ,IMPACTO MÍNIMO,0,1,0,5,14,0,20,11 a 20 Hectáreas,01:00:00,01:00:00,06:30:00,6.5,1801,309.41,726.41,11071.98,Occidente
36,17-10-0036,23,47,58.8,105,32,31.2,23,Durango,Pueblo Nuevo,EJIDO SAN PABLO,FUMADORES,31/03/2017,31/03/2017,marzo,1 Día,Superficial,Bosque de Pino - BP,IMPACTO MÍNIMO,0,0,0,0,1,0,1,0 a 5 Hectáreas,00:15:00,00:15:00,06:30:00,6.5,1587,18.29,63.88,973.71,Norte
34,17-01-0034,21,55,39.5,102,23,8.27,5,Aguascalientes,Jesús María,Los Arquitos,OTRAS CAUSAS,22/03/2017,22/03/2017,marzo,1 Día,Superficial,Selva baja caducifolia - SBC,IMPACTO MÍNIMO,1,0,6,11,0,0,19,11 a 20 Hectáreas,00:15:00,00:33:00,06:40:00,6.67,11520.61,282.89,1271.64,20029.91,Occidente
78,17-30-0078,18,48,51.1,97,13,58.9,99,Veracruz,Maltrata,Balastrera,FUMADORES,24/03/2017,24/03/2017,marzo,1 Día,Superficial,Bosque de Encino - BQ,IMPACTO MÍNIMO,0,0,3,3,0,0,5,0 a 5 Hectáreas,00:20:00,00:40:00,06:40:00,6.67,5030,80.02,165.16,2517.37,Centro
122,17-17-0122,18,53,11.06,99,6,2.14,29,Morelos,Yautepec,Yautepec,ACTIVIDADES AGROPECUARIAS,31/03/2017,31/03/2017,marzo,1 Día,Superficial,Selva baja caducifolia - SBC,IMPACTO MÍNIMO,0,0,20,8,0,0,28,21 a 50 Hectáreas,00:15:00,01:20:00,06:40:00,6.67,3651,422.2,1961.28,29893.78,Centro
30,17-08-0030,26,18,29.1,106,54,51.3,29,Chihuahua,Guadalupe y Calvo,Ej. Santa Rosalia de Nabogame,ACTIVIDADES AGROPECUARIAS,21/03/2017,22/03/2017,marzo,2 a 3 Días,Superficial,Bosque de Pino-Encino - BPQ,IMPACTO MÍNIMO,0,0,4,8,8,0,20,11 a 20 Hectáreas,00:10:00,02:15:00,06:40:00,6.67,3420,304.84,715.68,10908.35,Norte
75,17-14-0075,20,22,12.8,104,35,29,12,Jalisco,Atenguillo,El Cerro Gordo,FOGATAS,01/03/2017,01/03/2017,marzo,1 Día,Superficial,Bosque de Encino - BQ,IMPACTO MÍNIMO,0,0,0,0,5,0,5,0 a 5 Hectáreas,00:05:00,00:25:00,06:45:00,6.75,7296.55,71.03,146.6,2234.47,Occidente
90,17-31-0090,19,58,34.32,88,57,40.09,98,Yucatán,Tzucacab,Ejido Catmis,ACTIVIDADES AGROPECUARIAS,24/03/2017,24/03/2017,marzo,1 Día,Superficial,Selva mediana subcaducifolia - SMS,IMPACTO MÍNIMO,0,0,6,0,0,0,6,6 a 10 Hectáreas,00:30:00,00:45:00,06:45:00,6.75,2810,91.45,173.39,2642.8,Sureste
110,17-20-0110,17,26,23,97,34,57,499,Oaxaca,Santiago Yolomécatl,Santiago Yolomécatl,ACTIVIDADES AGROPECUARIAS,20/03/2017,20/03/2017,marzo,1 Día,Superficial,Bosque de Pino - BP,IMPACTO MÍNIMO,0,0,0,29,0,0,29,21 a 50 Hectáreas,00:20:00,00:10:00,06:50:00,6.83,29800,442.02,1543.85,23531.35,Centro
459,17-15-0459,19,12,55.7,100,6,16.6,110,México,Valle de Bravo,Comunal Barrio de Guadalupe,INTENCIONAL,09/03/2017,09/03/2017,marzo,1 Día,Superficial,Bosque de Pino-Encino - BPQ,IMPACTO SEVERO,0,5,15,5,0,0,25,21 a 50 Hectáreas,00:10:00,01:00:00,06:50:00,6.83,17475,381.05,894.6,13635.44,Centro
142,17-17-0142,18,55,59.7,99,3,53.6,20,Morelos,Tepoztlán,Tepoztlan,ACTIVIDADES AGROPECUARIAS,21/03/2017,21/03/2017,marzo,1 Día,Superficial,Selva baja caducifolia - SBC,IMPACTO MÍNIMO,0,0,11,10,0,0,21,11 a 20 Hectáreas,00:14:00,01:10:00,06:54:00,6.9,3607,312.46,1451.49,22123.56,Centro
9,17-10-0009,22,58,8.2,104,37,15.7,14,Durango,Mezquital,COMUNIDAD SANTA MARIA DE OCOTAN Y XOCONOXTLEW,OTRAS CAUSAS,07/03/2017,07/03/2017,marzo,1 Día,Superficial,Bosque de Pino - BP,IMPACTO MÍNIMO,0,0,5,0,4,0,9,6 a 10 Hectáreas,00:20:00,00:20:00,06:55:00,6.92,1050,129.56,452.51,6897.12,Norte
19,17-23-0019,21,16,32.8,87,7,21.5,7,Quintana Roo,Lázaro Cárdenas,San Pablo ,CAZADORES,27/03/2017,04/04/2017,marzo,Mayor de 7 Días,Superficial,Selva mediana subperennifolia - SMQ,IMPACTO MÍNIMO,0,0,506,0,0,0,506,Mayor a 100 Hectáreas,04:00:00,15:15:00,07:00:00,7,399472.51,7705.44,14609.2,222673.37,Sureste
50,17-05-0050,24,33,32.46,100,57,30.48,30,Coahuila,Saltillo,La Ventura,OTRAS CAUSAS,01/03/2017,02/03/2017,marzo,2 a 3 Días,Superficial,Matorral Desértico Rosetófilo - MDR,IMPACTO MÍNIMO,0,0,14,40,0,0,54,51 a 100 Hectáreas,01:00:00,04:00:00,07:00:00,7,55054,823.07,1206.46,18388.93,Noreste
14,17-31-0014,21,23,38.5,88,45,51.6,28,Yucatán,Dzilam de Bravo,Ejido Dzilam Bravo,CAZADORES,01/03/2017,06/03/2017,marzo,4 a 7 Días,Mixto,Selva mediana caducifolia - SMC,IMPACTO MÍNIMO,10,0,30,67,0,0,107,Mayor a 100 Hectáreas,02:00:00,19:00:00,07:00:00,7,54230,1630.89,2803.13,47129.9,Sureste
83,17-07-0083,14,57,24.77,92,32,26.82,1,Chiapas,Acacoyagua,Barrio Las Cruces,ACTIVIDADES AGROPECUARIAS,04/03/2017,06/03/2017,marzo,2 a 3 Días,Mixto,Selva mediana perennifolia - SMP,IMPACTO MODERADO,0,0,0,5,15,0,20,11 a 20 Hectáreas,00:30:00,01:30:00,07:00:00,7,43743,304.84,577.96,8809.33,Sureste
127,17-20-0127,16,34,56,94,29,48,265,Oaxaca,San Miguel Chimalapa,Majada Coyote,ACTIVIDADES AGROPECUARIAS,19/03/2017,27/03/2017,marzo,Mayor de 7 Días,Superficial,Selva baja caducifolia - SBC,IMPACTO MÍNIMO,45,5,350,800,100,0,1300,Mayor a 100 Hectáreas,02:00:00,04:00:00,07:00:00,7,40500,19814.6,88859.3,1402957.38,Centro
13,17-31-0013,20,56,57.1,89,19,38,93,Yucatán,Tixkokob,Ejido Aké,CAZADORES,01/03/2017,06/03/2017,marzo,4 a 7 Días,Superficial,Selva mediana caducifolia - SMC,IMPACTO MÍNIMO,0,0,201,0,0,0,201,Mayor a 100 Hectáreas,02:00:00,19:00:00,07:00:00,7,37830,3063.64,5808.54,88533.74,Sureste
113,17-20-0113,17,16,41.52,97,10,33.6,364,Oaxaca,Santa Catarina Juquila,Santa María Amialtepec,INTENCIONAL,21/03/2017,25/03/2017,marzo,4 a 7 Días,Superficial,Bosque de Pino-Encino - BPQ,IMPACTO MÍNIMO,5,0,10,5,10,15,45,21 a 50 Hectáreas,02:00:00,11:00:00,07:00:00,7,32548.2,685.89,1431.35,24543.8,Centro
58,17-12-0058,16,52,30.3,99,55,10.9,1,Guerrero,Acapulco de Juárez,Parque Nacional El Veladero ,QUEMA DE BASUREROS,03/03/2017,03/03/2017,marzo,1 Día,Superficial,Selva baja caducifolia - SBC,IMPACTO MÍNIMO,0,0,0,0,0,0,1,0 a 5 Hectáreas,00:30:00,00:30:00,07:00:00,7,14941,9.91,46.02,701.48,Centro
151,17-14-0151,20,42,20.81,103,49,36.2,95,Jalisco,Teuchitlán,Guachimontones,ACTIVIDADES AGROPECUARIAS,29/03/2017,30/03/2017,marzo,2 a 3 Días,Superficial,Selva baja caducifolia - SBC,IMPACTO MÍNIMO,0,0,2,3,0,0,5,0 a 5 Hectáreas,00:50:00,02:40:00,07:00:00,7,14738.5,78.65,365.35,5568.66,Occidente
14,17-18-0014,21,13,42,104,36,17,14,Nayarit,Santa María del Oro,Ejido Tequepexpan,FUMADORES,05/03/2017,05/03/2017,marzo,1 Día,Superficial,Bosque de Pino-Encino - BPQ,IMPACTO MÍNIMO,0,0,4,1,2,0,7,6 a 10 Hectáreas,00:15:00,00:50:00,07:00:00,7,11100,106.69,250.49,3817.92,Occidente
28,17-18-0028,21,15,6,104,28,6,14,Nayarit,Santa María del Oro,Pequeña Propiedad  David Cambero,FUMADORES,30/03/2017,31/03/2017,marzo,2 a 3 Días,Superficial,Bosque de Pino-Encino - BPQ,IMPACTO MÍNIMO,0,0,50,0,50,0,100,51 a 100 Hectáreas,01:00:00,00:50:00,07:00:00,7,10520,1516.58,3560.49,54269.06,Occidente
20,17-18-0020,21,11,7.53,104,32,18.17,7,Nayarit,Jala,Pequeña Propiedad David Villareal Rodriguez,FUMADORES,22/03/2017,22/03/2017,marzo,1 Día,Superficial,Bosque de Encino-Pino - BQP,IMPACTO MÍNIMO,0,0,18,12,0,0,30,21 a 50 Hectáreas,00:50:00,01:00:00,07:00:00,7,8900,457.26,1073.52,16362.53,Occidente
167,17-16-0167,19,20,24.7,102,2,47.8,102,Michoacán,Uruapan,Ejido Jucutacato ,ACTIVIDADES AGROPECUARIAS,10/03/2017,10/03/2017,marzo,1 Día,Superficial,Bosque de Pino-Encino - BPQ,IMPACTO MÍNIMO,0,2,0,5,4,0,11,6 a 10 Hectáreas,00:05:00,00:10:00,07:00:00,7,8699.94,161.57,379.31,5781.43,Occidente
5,17-06-0005,19,3,59,104,14,34.3,7,Colima,Manzanillo,EL COLOMO,ACTIVIDADES AGROPECUARIAS,01/03/2017,01/03/2017,marzo,1 Día,Superficial,Selva baja caducifolia - SBC,IMPACTO MÍNIMO,0,0,0,0,7,0,7,6 a 10 Hectáreas,01:30:00,02:30:00,07:00:00,7,6903.48,99.84,463.77,7068.75,Occidente
178,17-16-0178,19,23,26.6,101,56,27.2,111,Michoacán,Ziracuaretiro,Ejido Zirimicuaro ,FUMADORES,17/03/2017,17/03/2017,marzo,1 Día,Superficial,Bosque de Pino-Encino - BPQ,IMPACTO MÍNIMO,0,0,1,2,0,0,3,0 a 5 Hectáreas,00:10:00,00:15:00,07:00:00,7,6599.94,45.73,107.35,1636.25,Occidente
5,17-25-0005,26,46,31.7,108,17,7.7,7,Sinaloa,Choix,La Tasajera,OTRAS CAUSAS,31/03/2017,31/03/2017,marzo,1 Día,Superficial,Selva baja caducifolia - SBC,IMPACTO MÍNIMO,0,0,0,25,0,0,25,21 a 50 Hectáreas,01:00:00,01:30:00,07:00:00,7,6398.34,381.05,1770.11,26979.95,Noroeste
117,17-14-0117,19,28,27.87,104,9,8.85,27,Jalisco,Cuautitlán de García Barragán,La Sidra,FUMADORES,20/03/2017,20/03/2017,marzo,1 Día,Superficial,Bosque de Encino - BQ,IMPACTO MÍNIMO,0,0,0,0,7,0,7,6 a 10 Hectáreas,00:30:00,00:30:00,07:00:00,7,6072,107.3,221.47,3375.67,Occidente
587,17-14-0587,20,31,0.51,102,8,27.4,33,Jalisco,Degollado,Barbechos,INTENCIONAL,29/03/2017,05/04/2017,marzo,Mayor de 7 Días,Superficial,Bosque de Encino - BQ,IMPACTO MÍNIMO,0,0,0,0,37,0,37,21 a 50 Hectáreas,01:00:00,02:30:00,07:00:00,7,6006,560.6,1157.06,17635.98,Occidente
6,17-27-0006,18,22,3.1,92,36,48.7,3,Tabasco,Centla,TRES BRAZOS,CAZADORES,29/03/2017,30/03/2017,marzo,2 a 3 Días,Superficial,Vegetación Halófila (Hidrófila) - VHH,IMPACTO MÍNIMO,0,0,0,103,0,0,103,Mayor a 100 Hectáreas,00:15:00,00:15:00,07:00:00,7,5826,1563.98,1239.66,18894.93,Sureste
177,17-16-0177,19,46,12.7,101,33,41.5,16,Michoacán,Coeneo,C.I. Zipiajo ,ACTIVIDADES AGROPECUARIAS,20/03/2017,20/03/2017,marzo,1 Día,Superficial,Bosque de Encino - BQ,IMPACTO MÍNIMO,0,0,4,4,4,0,12,11 a 20 Hectáreas,00:10:00,01:00:00,07:00:00,7,5690,182.9,377.51,5753.99,Occidente
231,17-21-0231,19,2,19.5,98,32,4.6,138,Puebla,San Nicolás de los Ranchos,San Baltazar Atlimeyaya,INTENCIONAL,04/03/2017,04/03/2017,marzo,1 Día,Superficial,Bosque de Pino - BP,IMPACTO MÍNIMO,0,0,0,2,0,0,2,0 a 5 Hectáreas,00:15:00,01:00:00,07:00:00,7,5400,22.86,79.85,1217.14,Centro
